System,Label,File,JobID,Date,Nodes,Cores,Processes,Threads,GPUs,Energy,KPAR,NCORE,NPAR,Bands,LOOP+ Time,Runtime
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_2nodes_8cores_72threads_1NCORE_2KPAR_202603232122.OUTCAR,202603232122,2026.03.23 21:23:05,2,576,8,72,8,2970331.0574545455,2,1,4,772,382.9338,1011.168
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_16nodes_64cores_72threads_1NCORE_8KPAR_202603201146.OUTCAR,202603201146,2026.03.20 11:46:56,16,4608,64,72,64,5627646.4,8,1,8,776,78.0937,314.1
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_32nodes_128cores_72threads_1NCORE_8KPAR_202603191621.OUTCAR,202603191621,2026.03.19 16:22:06,32,9216,128,72,128,6730807.0879999995,8,1,16,784,50.4183,253.194
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_64nodes_256cores_72threads_1NCORE_4KPAR_202603191229.OUTCAR,202603191229,2026.03.19 12:29:45,64,18432,256,72,256,17349172.864,4,1,64,832,93.9113,362.558
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_32nodes_128cores_72threads_1NCORE_4KPAR_202603210734.OUTCAR,202603210734,2026.03.21 07:35:11,32,9216,128,72,128,9305764.551111111,4,1,32,800,84.5941,356.024
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_4nodes_16cores_72threads_1NCORE_1KPAR_202603210734.OUTCAR,202603210734,2026.03.21 07:35:10,4,1152,16,72,16,4333383.513700788,1,1,16,784,296.3067,986.695
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_4nodes_16cores_72threads_1NCORE_4KPAR_202603232130.OUTCAR,202603232130,2026.03.23 21:31:20,4,1152,16,72,16,3051175.7288421057,4,1,4,772,201.1247,592.134
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_32nodes_128cores_72threads_1NCORE_4KPAR_202603201146.OUTCAR,202603201146,2026.03.20 11:46:57,32,9216,128,72,128,8422799.13025641,4,1,32,800,80.4759,343.454
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_32nodes_128cores_72threads_1NCORE_8KPAR_202603232241.OUTCAR,202603232241,2026.03.23 22:42:19,32,9216,128,72,128,6848194.747076923,8,1,16,784,50.776,252.529
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_2nodes_8cores_72threads_1NCORE_1KPAR_202603232127.OUTCAR,202603232127,2026.03.23 21:27:32,2,576,8,72,8,3445147.886352941,1,1,8,776,474.3894,1316.643
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_1nodes_4cores_72threads_1NCORE_4KPAR_202603191617.OUTCAR,202603191617,2026.03.19 16:17:42,1,288,4,72,4,2936950.0431538457,4,1,1,770,772.7004,1974.099
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_8nodes_32cores_72threads_1NCORE_4KPAR_202603210734.OUTCAR,202603210734,2026.03.21 07:35:09,8,2304,32,72,32,3984395.6851428575,4,1,8,776,134.0106,461.261
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_16nodes_64cores_72threads_1NCORE_4KPAR_202603191619.OUTCAR,202603191619,2026.03.19 16:20:11,16,4608,64,72,64,5528176.072205128,4,1,16,784,87.863,355.582
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_2nodes_8cores_72threads_1NCORE_4KPAR_202603191617.OUTCAR,202603191617,2026.03.19 16:17:45,2,576,8,72,8,2973451.3357142857,4,1,2,770,392.7205,1050.725
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_4nodes_16cores_72threads_1NCORE_2KPAR_202603232131.OUTCAR,202603232131,2026.03.23 21:32:18,4,1152,16,72,16,3761025.970122449,2,1,8,776,254.4925,757.297
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_16nodes_64cores_72threads_1NCORE_4KPAR_202603210734.OUTCAR,202603210734,2026.03.21 07:35:10,16,4608,64,72,64,5227286.656,4,1,16,784,84.8709,349.524
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_2nodes_8cores_72threads_1NCORE_4KPAR_202603200823.OUTCAR,202603200823,2026.03.20 08:23:54,2,576,8,72,8,3006243.5497142854,4,1,2,770,391.9102,1048.78
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_32nodes_128cores_72threads_1NCORE_4KPAR_202603191228.OUTCAR,202603191228,2026.03.19 12:29:03,32,9216,128,72,128,9548022.423272727,4,1,32,800,79.7419,331.787
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_8nodes_32cores_72threads_1NCORE_4KPAR_202603201146.OUTCAR,202603201146,2026.03.20 11:46:49,8,2304,32,72,32,4097287.9519999996,4,1,8,776,135.4393,456.33
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_32nodes_128cores_72threads_1NCORE_4KPAR_202603200823.OUTCAR,202603200823,2026.03.20 08:24:00,32,9216,128,72,128,9289189.663999999,4,1,32,800,85.3601,359.068
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_4nodes_16cores_72threads_1NCORE_2KPAR_202603201146.OUTCAR,202603201146,2026.03.20 11:46:48,4,1152,16,72,16,3575109.8510000003,2,1,8,776,249.8195,725.413
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_1nodes_4cores_72threads_1NCORE_1KPAR_202603201146.OUTCAR,202603201146,2026.03.20 11:46:48,1,288,4,72,4,2819307.180065574,1,1,4,772,748.3143,1850.412
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_64nodes_256cores_72threads_1NCORE_4KPAR_202603201146.OUTCAR,202603201146,2026.03.20 11:46:57,64,18432,256,72,256,16418195.904000003,4,1,64,832,94.2332,372.732
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_4nodes_16cores_72threads_1NCORE_1KPAR_202603200823.OUTCAR,202603200823,2026.03.20 08:23:57,4,1152,16,72,16,4024844.0186046516,1,1,16,784,298.7257,998.1
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_8nodes_32cores_72threads_1NCORE_8KPAR_202603210734.OUTCAR,202603210734,2026.03.21 07:35:15,8,2304,32,72,32,3716988.4772173907,8,1,4,772,109.8857,389.888
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_2nodes_8cores_72threads_1NCORE_1KPAR_202603200823.OUTCAR,202603200823,2026.03.20 08:23:58,2,576,8,72,8,3139961.6747906976,1,1,8,776,462.3744,1299.346
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_32nodes_128cores_72threads_1NCORE_8KPAR_202603200823.OUTCAR,202603200823,2026.03.20 08:23:58,32,9216,128,72,128,7314044.48,8,1,16,784,49.8525,259.632
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_64nodes_256cores_72threads_1NCORE_4KPAR_202603210734.OUTCAR,202603210734,2026.03.21 07:35:12,64,18432,256,72,256,16969445.248,4,1,64,832,91.3493,365.292
